id,velo_id,utilisateur,type_probleme,description,date_creation
14062,1825,martinmarion,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539408+00:00
14063,1825,vasseurastrid,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539418+00:00
14064,1825,christiane57,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539427+00:00
14065,1825,ncouturier,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539436+00:00
14066,1825,lacroixpenelope,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539445+00:00
14067,1825,alixbailly,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539454+00:00
14068,1825,laurencejourdan,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539463+00:00
14069,1825,zdeschamps,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539471+00:00
14070,1826,samsongabrielle,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539480+00:00
14071,1826,veronique23,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539489+00:00
14072,1826,gantoine,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539498+00:00
14073,1826,honorethomas,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539507+00:00
14074,1826,pcollet,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539516+00:00
14075,1826,vgarnier,Batterie faible,Batterie à 10.0% à la fin de la location.,2025-08-27T02:52:01.539526+00:00
14076,1826,penelope44,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539535+00:00
14077,1826,suzanne99,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539543+00:00
14078,1826,lorrainebecker,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539555+00:00
14079,1826,agomez,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539564+00:00
14080,1826,michelle41,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539573+00:00
14081,1827,buissonanais,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539589+00:00
14082,1827,aimeetraore,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539598+00:00
14083,1827,malletedouard,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539607+00:00
14084,1827,emileparent,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539616+00:00
14085,1827,idupuy,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539625+00:00
14086,1827,stephane64,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539634+00:00
14087,1827,ncouturier,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539643+00:00
14088,1827,vguillet,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539652+00:00
14089,1827,helenechartier,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539661+00:00
14090,1827,grenierthibault,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539670+00:00
14091,1827,vvincent,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539681+00:00
14092,1827,susan41,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539691+00:00
14093,1827,lguyon,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539699+00:00
14094,1828,ibrunel,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539709+00:00
14095,1828,remyollivier,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539718+00:00
14096,1828,olivier23,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539727+00:00
14097,1828,wfleury,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539736+00:00
14098,1828,sdeschamps,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539745+00:00
14099,1828,kbernard,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539755+00:00
14100,1828,daniellaporte,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539763+00:00
14101,1828,nfernandez,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539772+00:00
14102,1828,edouardfontaine,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539821+00:00
14103,1828,philippine82,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539831+00:00
14104,1828,inguyen,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539840+00:00
14105,1828,lecoqmargot,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539849+00:00
14106,1829,npereira,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539858+00:00
14107,1829,alphonsebegue,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539867+00:00
14108,1829,ycoulon,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539876+00:00
14109,1829,faurediane,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539885+00:00
14110,1829,suzanne10,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539898+00:00
14111,1829,adrienregnier,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539907+00:00
14112,1829,alphonsebouchet,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539916+00:00
14113,1829,da-silvaanais,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539925+00:00
14114,1829,sdeschamps,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539934+00:00
14115,1829,pdenis,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539943+00:00
14116,1829,leleumargaux,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539952+00:00
14117,1829,sophiemasson,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539961+00:00
14118,1829,auguste69,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539971+00:00
14119,1830,bloteleonore,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539980+00:00
14120,1830,ubreton,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539989+00:00
14121,1830,etiennedescamps,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.539998+00:00
14122,1830,leon35,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540007+00:00
14123,1830,ycoulon,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540016+00:00
14124,1830,patrickmorin,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540025+00:00
14125,1830,alice62,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540034+00:00
14126,1830,maggie30,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540043+00:00
14127,1830,emileparent,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540053+00:00
14128,1830,vguillet,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540062+00:00
14129,1830,hbonnin,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540070+00:00
14130,1830,antoineodette,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540080+00:00
14131,1831,nicolas32,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540088+00:00
14132,1831,williamramos,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540100+00:00
14133,1831,vasseurastrid,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540109+00:00
14134,1831,auguste69,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540118+00:00
14135,1831,legendrececile,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540127+00:00
14136,1831,vbaron,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540137+00:00
14137,1831,martyhortense,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540146+00:00
14138,1831,mendesemmanuel,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540155+00:00
14139,1831,ebarbier,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540164+00:00
14140,1831,sollivier,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540173+00:00
14141,1831,juliette07,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540182+00:00
14142,1831,edouardfontaine,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540193+00:00
14143,1831,pcollet,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540202+00:00
14144,1832,rogerpaul,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540211+00:00
14145,1832,christellelecomte,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540220+00:00
14146,1832,perezluce,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540229+00:00
14147,1832,lguyon,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540238+00:00
14148,1832,danielhernandez,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540247+00:00
14149,1832,jlegrand,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540257+00:00
14150,1832,denisthierry,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540266+00:00
14151,1832,francoisedijoux,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540275+00:00
14152,1832,martinemoulin,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540284+00:00
14153,1832,nicolas32,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540293+00:00
14154,1832,elodie69,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540302+00:00
14155,1832,benjamin89,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540311+00:00
14156,1833,blelievre,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540320+00:00
14157,1833,alain56,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540329+00:00
14158,1833,gabriel65,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540338+00:00
14159,1833,bousquetsimone,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540347+00:00
14160,1833,victoirepetitjean,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540356+00:00
14161,1833,hpottier,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540365+00:00
14162,1833,philippine82,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540374+00:00
14163,1833,sebastienleleu,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540383+00:00
14164,1833,rferrand,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540391+00:00
14165,1833,uvallee,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540401+00:00
14166,1833,honore80,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540410+00:00
14167,1834,ecohen,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540419+00:00
14168,1834,suzanne84,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540428+00:00
14169,1834,bernardle-goff,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540437+00:00
14170,1834,adrienrolland,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540446+00:00
14171,1834,simone55,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540455+00:00
14172,1834,gosselineugene,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540464+00:00
14173,1834,helenerodriguez,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540472+00:00
14174,1834,sebastien12,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540484+00:00
14175,1834,lucie10,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540493+00:00
14176,1834,adriencamus,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540503+00:00
14177,1834,emiliemartin,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540512+00:00
14178,1834,zdeschamps,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540522+00:00
14179,1834,vdumont,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540531+00:00
14180,1835,lucie45,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540541+00:00
14181,1835,legendrececile,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540550+00:00
14182,1835,gregoirechretien,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540559+00:00
14183,1835,hpottier,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540568+00:00
14184,1835,christellelecomte,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540577+00:00
14185,1835,nathaliemoulin,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540586+00:00
14186,1835,ibrunel,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540595+00:00
14187,1835,nicolebrunet,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540604+00:00
14188,1835,diazmargaux,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540614+00:00
14189,1835,gerardsuzanne,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540623+00:00
14190,1835,paultherese,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540632+00:00
14191,1835,jourdanlaurent,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540641+00:00
14192,1836,leon84,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540650+00:00
14193,1836,veronique64,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540659+00:00
14194,1836,nfernandez,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540668+00:00
14195,1836,qlambert,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540676+00:00
14196,1836,urobin,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540685+00:00
14197,1836,yguillet,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540694+00:00
14198,1836,simonedupuis,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540703+00:00
14199,1836,mauriceseguin,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540713+00:00
14200,1836,martinemoulin,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540722+00:00
14201,1836,vdumont,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540731+00:00
14202,1836,hruiz,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540740+00:00
14203,1836,qhardy,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540749+00:00
14204,1837,ipasquier,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540758+00:00
14205,1837,daniellaporte,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540767+00:00
14206,1837,jdelahaye,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540779+00:00
14207,1837,jacqueline05,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540788+00:00
14208,1837,sdeschamps,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540798+00:00
14209,1837,ulesage,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540807+00:00
14210,1837,alainmaillard,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540816+00:00
14211,1837,hraymond,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540839+00:00
14212,1837,celine66,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540848+00:00
14213,1837,audrey72,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540857+00:00
14214,1837,alphonsebegue,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540865+00:00
14215,1837,antoinettecamus,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540874+00:00
14216,1837,audrey72,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540883+00:00
14217,1838,eleonorelegros,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540894+00:00
14218,1838,olivierelise,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540902+00:00
14219,1838,nathalie86,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540911+00:00
14220,1838,nicolasmaurice,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540920+00:00
14221,1838,aboutin,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540929+00:00
14222,1838,kbernard,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540937+00:00
14223,1838,robineugene,Batterie faible,Batterie à 9.0% à la fin de la location.,2025-08-27T02:52:01.540946+00:00
14224,1838,martinsalmon,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540955+00:00
14225,1838,marie01,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540964+00:00
14226,1838,oprevost,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540972+00:00
14227,1838,adrienregnier,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540981+00:00
14228,1838,aime89,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540990+00:00
14229,1838,levygabriel,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.540999+00:00
14230,1839,xmarchand,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541008+00:00
14231,1839,clemence46,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541017+00:00
14232,1839,maurice00,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541025+00:00
14233,1839,da-silvaanais,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541034+00:00
14234,1839,christiane55,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541043+00:00
14235,1839,guillouhenriette,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541051+00:00
14236,1839,chantal96,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541060+00:00
14237,1839,aurore51,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541069+00:00
14238,1839,buissonanais,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541080+00:00
14239,1839,nfernandez,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541089+00:00
14240,1839,augustealves,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541097+00:00
14241,1839,vbaron,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541106+00:00
14242,1840,cohenjeanne,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541115+00:00
14243,1840,marcsanchez,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541124+00:00
14244,1840,madeleineperrier,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541132+00:00
14245,1840,vasseurcamille,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541141+00:00
14246,1840,josette10,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541150+00:00
14247,1840,jourdanlaurent,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541158+00:00
14248,1840,audrey72,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541167+00:00
14249,1840,le-rouxmichelle,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541175+00:00
14250,1840,oguyon,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541184+00:00
14251,1840,eleonorelegros,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541193+00:00
14252,1840,grenierfrancois,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541202+00:00
14253,1840,susanneregnier,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541210+00:00
14254,1841,bonneautherese,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541219+00:00
14255,1841,manon21,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541228+00:00
14256,1841,andree48,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541236+00:00
14257,1841,hnicolas,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541245+00:00
14258,1841,etienne28,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541253+00:00
14259,1841,jdelahaye,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541262+00:00
14260,1841,nfernandez,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541271+00:00
14261,1841,michelle41,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541280+00:00
14262,1841,ines78,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541288+00:00
14263,1841,cboulay,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541297+00:00
14264,1841,oguyon,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541305+00:00
14265,1841,rodriguezrobert,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541314+00:00
14266,1842,penelopelecoq,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541322+00:00
14267,1842,patrick56,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541331+00:00
14268,1842,leon84,Batterie faible,Batterie à 10.0% à la fin de la location.,2025-08-27T02:52:01.541340+00:00
14269,1842,penelopelecoq,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541348+00:00
14270,1842,alexlombard,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541359+00:00
14271,1842,boulangermonique,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541368+00:00
14272,1842,sebastienleleu,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541377+00:00
14273,1842,cecile60,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541386+00:00
14274,1842,isaac49,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541395+00:00
14275,1842,marc05,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541403+00:00
14276,1842,helenechartier,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541412+00:00
14277,1842,ruizauguste,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541420+00:00
14278,1843,jacquelinefournier,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541429+00:00
14279,1843,simone55,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541438+00:00
14280,1843,isaac49,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541446+00:00
14281,1843,zrenault,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541455+00:00
14282,1843,bernadette01,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541464+00:00
14283,1843,jeanleroy,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541473+00:00
14284,1843,ldenis,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541481+00:00
14285,1843,sophie22,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541490+00:00
14286,1843,suzanne10,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541499+00:00
14287,1843,malletedouard,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541508+00:00
14288,1844,gabrielmeunier,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541517+00:00
14289,1844,augustealves,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541525+00:00
14290,1844,schneiderbenjamin,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541534+00:00
14291,1844,godardeleonore,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541542+00:00
14292,1844,catherine55,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541551+00:00
14293,1844,marie49,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541560+00:00
14294,1844,hlecoq,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541569+00:00
14295,1844,michelleclerc,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541577+00:00
14296,1844,francoisedijoux,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541592+00:00
14297,1844,therese13,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541602+00:00
14298,1844,pottierhelene,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541611+00:00
14299,1845,dorotheegregoire,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541619+00:00
14300,1845,jdelahaye,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541628+00:00
14301,1845,qhardy,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.541637+00:00
